test_id	test_class	test_method	phpunit_result	assertions	time_s	first_detail_line	structural_layer	structural_area	business_intent	business_invariant	lifecycle_state	capability	actor	authorization	entry_point	authoritative_decision_source	business_decision_ownership	fixture_assumptions	expected_behaviour	failure_classification	evidence	coverage_contribution	coverage_gap	legacy_observation	open_question
Tests\Unit\Application\Election\Security\IpEvidenceDeterminismTest::test_network_hash_different_across_elections	Tests\Unit\Application\Election\Security\IpEvidenceDeterminismTest	test_network_hash_different_across_elections	PASSED	1	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceDeterminismTest::test_participation_density_deterministic_at_boundary	Tests\Unit\Application\Election\Security\IpEvidenceDeterminismTest	test_participation_density_deterministic_at_boundary	PASSED	2	0.001		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceDeterminismTest::test_sovereign_outcome_deterministic_identical_evidence_set	Tests\Unit\Application\Election\Security\IpEvidenceDeterminismTest	test_sovereign_outcome_deterministic_identical_evidence_set	PASSED	2	0.006		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceDeterminismTest::test_sovereign_outcome_deterministic_policy_sequence_preserved	Tests\Unit\Application\Election\Security\IpEvidenceDeterminismTest	test_sovereign_outcome_deterministic_policy_sequence_preserved	PASSED	1	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceDeterminismTest::test_sovereign_outcome_deterministic_reasoning_preserved	Tests\Unit\Application\Election\Security\IpEvidenceDeterminismTest	test_sovereign_outcome_deterministic_reasoning_preserved	PASSED	1	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceDeterminismTest::test_vote_count_frozen_at_evaluation_time	Tests\Unit\Application\Election\Security\IpEvidenceDeterminismTest	test_vote_count_frozen_at_evaluation_time	PASSED	1	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest::test_legacy_boundary_at_exact_threshold_equals_evidence	Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest	test_legacy_boundary_at_exact_threshold_equals_evidence	PASSED	1	0.033		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest::test_legacy_boundary_one_below_threshold_equals_evidence	Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest	test_legacy_boundary_one_below_threshold_equals_evidence	PASSED	1	0.044		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest::test_legacy_combined_ip_mismatch_and_frequency_exceeds	Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest	test_legacy_combined_ip_mismatch_and_frequency_exceeds	PASSED	2	0.033		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest::test_legacy_ip_frequency_limit_equals_evidence_density_threshold	Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest	test_legacy_ip_frequency_limit_equals_evidence_density_threshold	PASSED	1	0.034		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest::test_legacy_ip_match_but_frequency_exceeds	Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest	test_legacy_ip_match_but_frequency_exceeds	PASSED	2	0.033		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest::test_legacy_ip_match_equals_evidence_continuity_stable	Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest	test_legacy_ip_match_equals_evidence_continuity_stable	PASSED	1	0.034		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest::test_legacy_ip_mismatch_equals_evidence_continuity_inconsistent	Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest	test_legacy_ip_mismatch_equals_evidence_continuity_inconsistent	PASSED	1	0.061		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest::test_legacy_ip_within_limit_equals_evidence_density_allowed	Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest	test_legacy_ip_within_limit_equals_evidence_density_allowed	PASSED	1	0.033		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest::test_legacy_no_constraints_active	Tests\Unit\Application\Election\Security\IpEvidenceLegacyEquivalenceTest	test_legacy_no_constraints_active	PASSED	2	0.033		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest::test_topology_arbitrary_partition_order	Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest	test_topology_arbitrary_partition_order	SKIPPED	0	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	Mechanism not yet established	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest::test_topology_atomic_assembly_yields_same_outcome	Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest	test_topology_atomic_assembly_yields_same_outcome	SKIPPED	0	0.001		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	Mechanism not yet established	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest::test_topology_federation_parallel_evaluations	Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest	test_topology_federation_parallel_evaluations	SKIPPED	0	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	Mechanism not yet established	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest::test_topology_incremental_assembly_yields_same_outcome	Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest	test_topology_incremental_assembly_yields_same_outcome	SKIPPED	0	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	Mechanism not yet established	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest::test_topology_multi_partition_network_and_verification	Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest	test_topology_multi_partition_network_and_verification	SKIPPED	0	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	Mechanism not yet established	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest::test_topology_partition_reconstruction_continuity_evidence	Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest	test_topology_partition_reconstruction_continuity_evidence	SKIPPED	0	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	Mechanism not yet established	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest::test_topology_partition_reconstruction_network_evidence	Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest	test_topology_partition_reconstruction_network_evidence	SKIPPED	0	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	Mechanism not yet established	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest::test_topology_policy_sequence_identical_across_topologies	Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest	test_topology_policy_sequence_identical_across_topologies	SKIPPED	0	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	Mechanism not yet established	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest::test_topology_reason_code_consistent_atomic	Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest	test_topology_reason_code_consistent_atomic	SKIPPED	0	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	Mechanism not yet established	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest::test_topology_single_evaluation_vs_batch	Tests\Unit\Application\Election\Security\IpEvidenceTopologyEquivalenceTest	test_topology_single_evaluation_vs_batch	SKIPPED	0	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	Mechanism not yet established	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\OverlayAggregatorConstitutionalTest::test_aggregate_does_not_rank_or_weight_signals	Tests\Unit\Application\Election\Security\OverlayAggregatorConstitutionalTest	test_aggregate_does_not_rank_or_weight_signals	PASSED	6	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\OverlayAggregatorConstitutionalTest::test_aggregate_returns_constitutional_observation_context	Tests\Unit\Application\Election\Security\OverlayAggregatorConstitutionalTest	test_aggregate_returns_constitutional_observation_context	PASSED	1	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\OverlayAggregatorConstitutionalTest::test_context_is_passive_collection_not_ranking_engine	Tests\Unit\Application\Election\Security\OverlayAggregatorConstitutionalTest	test_context_is_passive_collection_not_ranking_engine	PASSED	4	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\OverlayAggregatorConstitutionalTest::test_empty_overlay_list_returns_empty_context	Tests\Unit\Application\Election\Security\OverlayAggregatorConstitutionalTest	test_empty_overlay_list_returns_empty_context	PASSED	3	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\OverlayAggregatorTest::test_no_overlays_returns_no_influence	Tests\Unit\Application\Election\Security\OverlayAggregatorTest	test_no_overlays_returns_no_influence	PASSED	3	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\OverlayAggregatorTest::test_overlay_never_mutates_context_facts	Tests\Unit\Application\Election\Security\OverlayAggregatorTest	test_overlay_never_mutates_context_facts	PASSED	2	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\OverlayAggregatorTest::test_overlays_aggregate_signals	Tests\Unit\Application\Election\Security\OverlayAggregatorTest	test_overlays_aggregate_signals	PASSED	2	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\OverlayRegistryTest::test_all_overlay_classes_exist_in_definitions	Tests\Unit\Application\Election\Security\OverlayRegistryTest	test_all_overlay_classes_exist_in_definitions	PASSED	3	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\OverlayRegistryTest::test_definitions_ordered_by_stratification	Tests\Unit\Application\Election\Security\OverlayRegistryTest	test_definitions_ordered_by_stratification	PASSED	8	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\OverlayRegistryTest::test_find_by_identifier_returns_correct_definition	Tests\Unit\Application\Election\Security\OverlayRegistryTest	test_find_by_identifier_returns_correct_definition	PASSED	3	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\OverlayRegistryTest::test_find_by_identifier_returns_null_for_nonexistent	Tests\Unit\Application\Election\Security\OverlayRegistryTest	test_find_by_identifier_returns_null_for_nonexistent	PASSED	1	0.000		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\OverlayRegistryTest::test_registry_holds_definitions_not_instances	Tests\Unit\Application\Election\Security\OverlayRegistryTest	test_registry_holds_definitions_not_instances	PASSED	20	0.001		Application (structural)	Election Security	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Unit\Application\Election\Security\Overlays\DeviceAnomalyOverlayTest::test_identifier_matches_registry	Tests\Unit\Application\Election\Security\Overlays\DeviceAnomalyOverlayTest	test_identifier_matches_registry	PASSED	1	0.000		Application (structural)	Election Security — overlays	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
