symbol	n_docs	birth_doc	birth_order_key	birth_step	birth_mtime	birth_lane	mtime_first_doc	mtime_first_mtime	order_disagrees	birth_path
battle	2	Q00390	3|2026-08-26T15:12:25		2026-08-26T15:12	phase_measure_theory	Q00390	2026-08-26T15:12		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-151225_rigorous-analysis-of-the-sanjaya-layer.md
KnowerContext	2	Q00390	3|2026-08-26T15:12:25		2026-08-26T15:12	phase_measure_theory	Q00390	2026-08-26T15:12		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-151225_rigorous-analysis-of-the-sanjaya-layer.md
Expose	2	Q00395	3|2026-08-26T15:54:03		2026-08-26T15:54	phase_measure_theory	Q00395	2026-08-26T15:54		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-155403_krishna-lens.md
InquiryPath	2	Q00395	3|2026-08-26T15:54:03		2026-08-26T15:54	phase_measure_theory	Q00395	2026-08-26T15:54		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-155403_krishna-lens.md
Decision_human	2	Q00395	3|2026-08-26T15:54:03		2026-08-26T15:54	phase_measure_theory	Q00395	2026-08-26T15:54		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-155403_krishna-lens.md
K_accessible	2	Q00397	3|2026-08-26T16:00:24		2026-08-26T16:00	phase_measure_theory	Q00397	2026-08-26T16:00		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-160024_the-human-knower-cleaner-formulation.md
HumanAction	2	Q00397	3|2026-08-26T16:00:24		2026-08-26T16:00	phase_measure_theory	Q00397	2026-08-26T16:00		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-160024_the-human-knower-cleaner-formulation.md
him	2	Q00397	3|2026-08-26T16:00:24		2026-08-26T16:00	phase_measure_theory	Q00397	2026-08-26T16:00		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-160024_the-human-knower-cleaner-formulation.md
serve	2	Q00397	3|2026-08-26T16:00:24		2026-08-26T16:00	phase_measure_theory	Q00397	2026-08-26T16:00		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-160024_the-human-knower-cleaner-formulation.md
adapts	2	Q00397	3|2026-08-26T16:00:24		2026-08-26T16:00	phase_measure_theory	Q00397	2026-08-26T16:00		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-160024_the-human-knower-cleaner-formulation.md
Itself	2	Q00397	3|2026-08-26T16:00:24		2026-08-26T16:00	phase_measure_theory	Q00397	2026-08-26T16:00		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-160024_the-human-knower-cleaner-formulation.md
S_Tue	2	Q00400	3|2026-08-26T16:10:35		2026-08-26T16:10	phase_measure_theory	Q00400	2026-08-26T16:10		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-161035_start-with-the-underlying-reality.md
Sanjaya	2	Q00401	3|2026-08-26T16:13:09		2026-08-26T16:13	phase_measure_theory	Q00401	2026-08-26T16:13		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-161309_knowledgeos-a-mathematical-architecture-for-epistemic-systems.md
config	2	Q00401	3|2026-08-26T16:13:09		2026-08-26T16:13	phase_measure_theory	Q00401	2026-08-26T16:13		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-161309_knowledgeos-a-mathematical-architecture-for-epistemic-systems.md
rcl	2	Q00403	3|2026-08-26T16:23:58		2026-08-26T16:23	phase_measure_theory	Q00403	2026-08-26T16:23		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-162358_proposed-order-of-investigation.md
ObsAct	2	Q00404	3|2026-08-26T16:25:27		2026-08-26T16:25	phase_measure_theory	Q00404	2026-08-26T16:25		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-162527_phase-1-what-is-being-observed.md
P_D	2	Q00405	3|2026-08-26T16:36:10		2026-08-26T16:36	phase_measure_theory	Q00405	2026-08-26T16:36		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-163610_arjuna-as-observer-a-knowledgeos-analysis.md
war	2	Q00405	3|2026-08-26T16:36:10		2026-08-26T16:36	phase_measure_theory	Q00405	2026-08-26T16:36		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-163610_arjuna-as-observer-a-knowledgeos-analysis.md
moment	2	Q00405	3|2026-08-26T16:36:10		2026-08-26T16:36	phase_measure_theory	Q00405	2026-08-26T16:36		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-163610_arjuna-as-observer-a-knowledgeos-analysis.md
Warrior	2	Q00405	3|2026-08-26T16:36:10		2026-08-26T16:36	phase_measure_theory	Q00405	2026-08-26T16:36		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-163610_arjuna-as-observer-a-knowledgeos-analysis.md
Commander	2	Q00405	3|2026-08-26T16:36:10		2026-08-26T16:36	phase_measure_theory	Q00405	2026-08-26T16:36		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-163610_arjuna-as-observer-a-knowledgeos-analysis.md
D_5	2	Q00406	3|2026-08-26T16:37:35		2026-08-26T16:37	phase_measure_theory	Q00406	2026-08-26T16:37		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-163735_the-investigation-is-progressive.md
D_6	2	Q00406	3|2026-08-26T16:37:35		2026-08-26T16:37	phase_measure_theory	Q00406	2026-08-26T16:37		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-163735_the-investigation-is-progressive.md
Uncertainty_t	2	Q00406	3|2026-08-26T16:37:35		2026-08-26T16:37	phase_measure_theory	Q00406	2026-08-26T16:37		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-163735_the-investigation-is-progressive.md
Variation	2	Q00408	3|2026-08-26T16:57:43		2026-08-26T16:57	phase_measure_theory	Q00408	2026-08-26T16:57		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-165743_question-2-what-is-a-dimension.md
parser	2	Q00410	3|2026-08-26T17:09:48		2026-08-26T17:09	phase_measure_theory	Q00410	2026-08-26T17:09		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-170948_why-a-c-type-parser-is-useful.md
Tree	2	Q00410	3|2026-08-26T17:09:48		2026-08-26T17:09	phase_measure_theory	Q00410	2026-08-26T17:09		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-170948_why-a-c-type-parser-is-useful.md
Progressive	2	Q00410	3|2026-08-26T17:09:48		2026-08-26T17:09	phase_measure_theory	Q00410	2026-08-26T17:09		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-170948_why-a-c-type-parser-is-useful.md
Fight	2	Q00410	3|2026-08-26T17:09:48		2026-08-26T17:09	phase_measure_theory	Q00410	2026-08-26T17:09		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-170948_why-a-c-type-parser-is-useful.md
Entity_1	2	Q00410	3|2026-08-26T17:09:48		2026-08-26T17:09	phase_measure_theory	Q00410	2026-08-26T17:09		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-170948_why-a-c-type-parser-is-useful.md
Entity_2	2	Q00410	3|2026-08-26T17:09:48		2026-08-26T17:09	phase_measure_theory	Q00410	2026-08-26T17:09		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-170948_why-a-c-type-parser-is-useful.md
Grammar	2	Q00410	3|2026-08-26T17:09:48		2026-08-26T17:09	phase_measure_theory	Q00410	2026-08-26T17:09		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-170948_why-a-c-type-parser-is-useful.md
CParser	2	Q00412	3|2026-08-26T17:15:08		2026-08-26T17:15	phase_measure_theory	Q00412	2026-08-26T17:15		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-171508_why-parsing-belongs-inside-knowledgeos.md
SanskritParser	2	Q00412	3|2026-08-26T17:15:08		2026-08-26T17:15	phase_measure_theory	Q00412	2026-08-26T17:15		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-171508_why-parsing-belongs-inside-knowledgeos.md
Parser	2	Q00412	3|2026-08-26T17:15:08		2026-08-26T17:15	phase_measure_theory	Q00412	2026-08-26T17:15		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-171508_why-parsing-belongs-inside-knowledgeos.md
Guess	2	Q00413	3|2026-08-26T17:18:48		2026-08-26T17:18	phase_measure_theory	Q00413	2026-08-26T17:18		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-171848_architectural-ownership-of-semantic-reconstruction.md
Chain	2	Q00415	3|2026-08-26T17:27:32		2026-08-26T17:27	phase_measure_theory	Q00415	2026-08-26T17:27		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-172732_the-knowledgeos-knowledge-atom.md
Thresholds	2	Q00416	3|2026-08-26T17:29:33		2026-08-26T17:29	phase_measure_theory	Q00416	2026-08-26T17:29		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-172933_question-4-evidence-and-epistemic-state-transition.md
ChallengeTime	2	Q00417	3|2026-08-26T17:30:48		2026-08-26T17:30	phase_measure_theory	Q00417	2026-08-26T17:30		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-173048_question-5-comparing-and-challenging-assertions.md
Issues	2	Q00417	3|2026-08-26T17:30:48		2026-08-26T17:30	phase_measure_theory	Q00417	2026-08-26T17:30		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-173048_question-5-comparing-and-challenging-assertions.md
ZeroChallenge	2	Q00417	3|2026-08-26T17:30:48		2026-08-26T17:30	phase_measure_theory	Q00417	2026-08-26T17:30		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-173048_question-5-comparing-and-challenging-assertions.md
Compare_P	2	Q00420	3|2026-08-26T17:33:37		2026-08-26T17:33	phase_measure_theory	Q00420	2026-08-26T17:33		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-173337_review-comparison-should-compare-propositions-first.md
Compare_A	2	Q00420	3|2026-08-26T17:33:37		2026-08-26T17:33	phase_measure_theory	Q00420	2026-08-26T17:33		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-173337_review-comparison-should-compare-propositions-first.md
Previous	2	Q00421	3|2026-08-26T17:34:35		2026-08-26T17:34	phase_measure_theory	Q00421	2026-08-26T17:34		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-173435_question-5-updating-and-preserving-assertions.md
StateUpdate	2	Q00421	3|2026-08-26T17:34:35		2026-08-26T17:34	phase_measure_theory	Q00421	2026-08-26T17:34		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-173435_question-5-updating-and-preserving-assertions.md
ValueUpdate	2	Q00421	3|2026-08-26T17:34:35		2026-08-26T17:34	phase_measure_theory	Q00421	2026-08-26T17:34		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-173435_question-5-updating-and-preserving-assertions.md
Retire	2	Q00421	3|2026-08-26T17:34:35		2026-08-26T17:34	phase_measure_theory	Q00421	2026-08-26T17:34		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-173435_question-5-updating-and-preserving-assertions.md
SameScope	2	Q00427	3|2026-08-26T17:51:49		2026-08-26T17:51	phase_measure_theory	Q00427	2026-08-26T17:51		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-175149_verdict-on-the-preceding-question.md
Incoherence	2	Q00428	3|2026-08-26T17:54:58		2026-08-26T17:54	phase_measure_theory	Q00428	2026-08-26T17:54		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-175458_question-9-what-is-a-conflict-and-how-is-it-resolved.md
dharma	2	Q00428	3|2026-08-26T17:54:58		2026-08-26T17:54	phase_measure_theory	Q00428	2026-08-26T17:54		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-175458_question-9-what-is-a-conflict-and-how-is-it-resolved.md
GapType	2	Q00429	3|2026-08-26T17:57:31		2026-08-26T17:57	phase_measure_theory	Q00429	2026-08-26T17:57		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-175731_question-10-what-is-a-gap-and-how-does-it-differ-from-a-conflict.md
D_U	2	Q00431	3|2026-08-26T18:05:37		2026-08-26T18:05	phase_measure_theory	Q00431	2026-08-26T18:05		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-180537_question-12-how-do-we-measure-distance-to-the-ideal-state.md
Quantification	2	Q00431	3|2026-08-26T18:05:37		2026-08-26T18:05	phase_measure_theory	Q00431	2026-08-26T18:05		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-180537_question-12-how-do-we-measure-distance-to-the-ideal-state.md
Labels	2	Q00433	3|2026-08-26T18:14:41		2026-08-26T18:14	phase_measure_theory	Q00433	2026-08-26T18:14		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-181441_question-13-formal-structure-of-the-knowledge-state.md
LordCandidate	2	Q00434	3|2026-08-26T18:24:09		2026-08-26T18:24	phase_measure_theory	Q00434	2026-08-26T18:24		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-182409_question-14-the-knowledgeos-type-system-complete-formal-definition.md
Parse	2	Q00435	3|2026-08-26T18:31:28		2026-08-26T18:31	phase_measure_theory	Q00435	2026-08-26T18:31		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-183128_question-15-state-transition-how-kt-becomes-kt-plus-1.md
Candidates_t	2	Q00439	3|2026-08-26T18:47:07		2026-08-26T18:47	phase_measure_theory	Q00439	2026-08-26T18:47		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-184707_question-19-distance-measuring-the-difference-between-states.md
Inadequate	2	Q00442	3|2026-08-26T18:51:00		2026-08-26T18:51	phase_measure_theory	Q00442	2026-08-26T18:51		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-185100_question-19-what-is-a-discrepancy-between-current-and-ideal-filed-as-q21.md
ClassifyGap	2	Q00442	3|2026-08-26T18:51:00		2026-08-26T18:51	phase_measure_theory	Q00442	2026-08-26T18:51		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-185100_question-19-what-is-a-discrepancy-between-current-and-ideal-filed-as-q21.md
Findings_t	2	Q00442	3|2026-08-26T18:51:00		2026-08-26T18:51	phase_measure_theory	Q00442	2026-08-26T18:51		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-185100_question-19-what-is-a-discrepancy-between-current-and-ideal-filed-as-q21.md
w_S	2	Q00443	3|2026-08-26T18:54:40		2026-08-26T18:54	phase_measure_theory	Q00443	2026-08-26T18:54		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-185440_question-22-how-do-we-prioritize-which-deficiencies-to-address-first.md
U_r	2	Q00443	3|2026-08-26T18:54:40		2026-08-26T18:54	phase_measure_theory	Q00443	2026-08-26T18:54		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-185440_question-22-how-do-we-prioritize-which-deficiencies-to-address-first.md
w_F	2	Q00443	3|2026-08-26T18:54:40		2026-08-26T18:54	phase_measure_theory	Q00443	2026-08-26T18:54		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-185440_question-22-how-do-we-prioritize-which-deficiencies-to-address-first.md
w_D	2	Q00443	3|2026-08-26T18:54:40		2026-08-26T18:54	phase_measure_theory	Q00443	2026-08-26T18:54		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-185440_question-22-how-do-we-prioritize-which-deficiencies-to-address-first.md
w_R	2	Q00443	3|2026-08-26T18:54:40		2026-08-26T18:54	phase_measure_theory	Q00443	2026-08-26T18:54		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-185440_question-22-how-do-we-prioritize-which-deficiencies-to-address-first.md
Order	2	Q00443	3|2026-08-26T18:54:40		2026-08-26T18:54	phase_measure_theory	Q00443	2026-08-26T18:54		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-185440_question-22-how-do-we-prioritize-which-deficiencies-to-address-first.md
w_U	2	Q00443	3|2026-08-26T18:54:40		2026-08-26T18:54	phase_measure_theory	Q00443	2026-08-26T18:54		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-185440_question-22-how-do-we-prioritize-which-deficiencies-to-address-first.md
ShouldAct	2	Q00448	3|2026-08-26T23:18:07		2026-08-26T23:18	phase_measure_theory	Q00448	2026-08-26T23:18		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-231807_correction-chapter-3-is-not-primarily-an-epistemic-chapter.md
AgentCondition	2	Q00448	3|2026-08-26T23:18:07		2026-08-26T23:18	phase_measure_theory	Q00448	2026-08-26T23:18		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-231807_correction-chapter-3-is-not-primarily-an-epistemic-chapter.md
Implications	2	Q00448	3|2026-08-26T23:18:07		2026-08-26T23:18	phase_measure_theory	Q00448	2026-08-26T23:18		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-231807_correction-chapter-3-is-not-primarily-an-epistemic-chapter.md
NormativeModel	2	Q00448	3|2026-08-26T23:18:07		2026-08-26T23:18	phase_measure_theory	Q00448	2026-08-26T23:18		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-231807_correction-chapter-3-is-not-primarily-an-epistemic-chapter.md
DecisionGap	2	Q00448	3|2026-08-26T23:18:07		2026-08-26T23:18	phase_measure_theory	Q00448	2026-08-26T23:18		docs/knowledgeos/brainstorming/phase_measure_theory/20260826-231807_correction-chapter-3-is-not-primarily-an-epistemic-chapter.md
X_f	2	Q00461	3|2026-08-27T09:21:06		2026-08-27T09:21	phase_measure_theory	Q00461	2026-08-27T09:21		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-092106_computational-realizability-verification.md
Y_f	2	Q00461	3|2026-08-27T09:21:06		2026-08-27T09:21	phase_measure_theory	Q00461	2026-08-27T09:21		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-092106_computational-realizability-verification.md
ReceiveIntent	2	Q00461	3|2026-08-27T09:21:06		2026-08-27T09:21	phase_measure_theory	Q00461	2026-08-27T09:21		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-092106_computational-realizability-verification.md
Parse_structural	2	Q00461	3|2026-08-27T09:21:06		2026-08-27T09:21	phase_measure_theory	Q00461	2026-08-27T09:21		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-092106_computational-realizability-verification.md
P_m	2	Q00461	3|2026-08-27T09:21:06		2026-08-27T09:21	phase_measure_theory	Q00461	2026-08-27T09:21		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-092106_computational-realizability-verification.md
Parse_semantic	2	Q00461	3|2026-08-27T09:21:06		2026-08-27T09:21	phase_measure_theory	Q00461	2026-08-27T09:21		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-092106_computational-realizability-verification.md
Form	2	Q00463	3|2026-08-27T09:38:37		2026-08-27T09:38	phase_measure_theory	Q00463	2026-08-27T09:38		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-093837_your-idea.md
Complementary	2	Q00464	3|2026-08-27T09:39:10		2026-08-27T09:39	phase_measure_theory	Q00464	2026-08-27T09:39		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-093910_my-overall-assessment.md
binary	2	Q00470	3|2026-08-27T09:42:59		2026-08-27T09:42	phase_measure_theory	Q00470	2026-08-27T09:42		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-094259_where-we-are-now.md
LLMGenerated	2	Q00482	3|2026-08-27T12:54:03		2026-08-27T12:54	phase_measure_theory	Q00482	2026-08-27T12:54		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-125403_why-i-prefer-option-3.md
LLM_3	2	Q00484	3|2026-08-27T12:56:08		2026-08-27T12:56	phase_measure_theory	Q00484	2026-08-27T12:56		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-125608_closure-01-observation-working-model.md
ApprovedADR	2	Q00484	3|2026-08-27T12:56:08		2026-08-27T12:56	phase_measure_theory	Q00484	2026-08-27T12:56		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-125608_closure-01-observation-working-model.md
Admit	2	Q00485	3|2026-08-27T13:00:26		2026-08-27T13:00	phase_measure_theory	Q00485	2026-08-27T13:00		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-130026_closure-02-interpretation.md
Q_E	2	Q00487	3|2026-08-27T13:17:02		2026-08-27T13:17	phase_measure_theory	Q00487	2026-08-27T13:17		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-131702_closure-04-evidence.md
InferenceRule	2	Q00488	3|2026-08-27T13:33:40		2026-08-27T13:33	phase_measure_theory	Q00488	2026-08-27T13:33		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-133340_closure-03-evidence.md
Adding	2	Q00489	3|2026-08-27T13:37:11		2026-08-27T13:37	phase_measure_theory	Q00489	2026-08-27T13:37		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-133711_closure-04a-mathematical-laws-of-evidence-assessment.md
e_10	2	Q00490	3|2026-08-27T13:42:45	01	2026-08-27T13:42	phase_measure_theory	Q00490	2026-08-27T13:42		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-134245_evidence-algebra-step-01-define-the-universe.md
Combination	2	Q00491	3|2026-08-27T13:43:57		2026-08-27T13:43	phase_measure_theory	Q00491	2026-08-27T13:43		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-134357_closure-04b-candidate-evidence-algebras.md
Weighted	2	Q00492	3|2026-08-27T13:45:14		2026-08-27T13:45	phase_measure_theory	Q00492	2026-08-27T13:45		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-134514_next-experiment-four-evidence-algebras.md
older	2	Q00494	3|2026-08-27T14:02:32		2026-08-27T14:02	phase_measure_theory	Q00494	2026-08-27T14:02		docs/knowledgeos/brainstorming/phase_measure_theory/20260827-140232_evidence-identity-equivalence-and-dependency-calculus.md
